run,variant,frequency,solution,generation,fitness
0,B,100,5,8,0.03203060541682261
0,B,100,5,9,-0.4355541190166469
0,B,100,6,0,-1.0262903554198204
0,B,100,6,1,0.09792184263327837
0,B,100,6,2,-0.5206884686573783
0,B,100,6,3,-0.0652855738083336
0,B,100,6,4,-1.104765981333534
0,B,100,6,5,-0.36993146711723973
0,B,100,6,6,-0.42966327201773863
0,B,100,6,7,-0.996750422137183
0,B,100,6,8,-0.5844701899192126
0,B,100,6,9,-0.15766572298938347
0,B,100,7,0,1.3692208689266807
0,B,100,7,1,1.582405231038919
0,B,100,7,2,1.4953262218727261
0,B,100,7,3,1.160844298322537
0,B,100,7,4,1.201677603182464
0,B,100,7,5,1.3388673946213931
0,B,100,7,6,1.4155835873595348
0,B,100,7,7,1.6846898193969453
0,B,100,7,8,1.686048164216698
0,B,100,7,9,1.6360577551222506
0,B,100,8,0,1.1506604839429393
0,B,100,8,1,0.869258186021901
0,B,100,8,2,0.6400943273921839
0,B,100,8,3,0.16281472443827952
0,B,100,8,4,0.9715821783347823
0,B,100,8,5,0.5244652962629344
0,B,100,8,6,0.861631935662232
0,B,100,8,7,1.1553491211100908
0,B,100,8,8,1.021521212310878
0,B,100,8,9,0.11223845985276096
0,B,100,9,0,0.2786906192777372
0,B,100,9,1,0.4446098266290928
0,B,100,9,2,0.14054560802311472
0,B,100,9,3,0.49776798368347425
0,B,100,9,4,0.5202458656345921
0,B,100,9,5,0.20388828428553388
0,B,100,9,6,0.39752269251038513
0,B,100,9,7,0.28116690980249226
0,B,100,9,8,0.4381701226444531
0,B,100,9,9,0.36769271480195015
1,A,0.05,0,0,-1.1533636318537908
1,A,0.05,0,1,-1.098969524174365
1,A,0.05,0,2,-1.2399023292312599
1,A,0.05,0,3,-1.0439698998811642
1,A,0.05,0,4,-1.0933167234990613
1,A,0.05,0,5,-0.9408432588542545
1,A,0.05,0,6,-0.7102074226058931
1,A,0.05,0,7,-0.7366557485911871
1,A,0.05,0,8,-1.1498313096686241
1,A,0.05,0,9,-0.9002125532244322
1,A,0.05,1,0,-1.3881948277973215
1,A,0.05,1,1,-1.8501397688339294
1,A,0.05,1,2,-1.0821160455665202
1,A,0.05,1,3,-2.41079254676648
1,A,0.05,1,4,-1.90010381655085
1,A,0.05,1,5,-2.1560383846073115
1,A,0.05,1,6,-2.0590392114263194
1,A,0.05,1,7,-2.109048190969438
1,A,0.05,1,8,-2.332250515367094
1,A,0.05,1,9,-2.1656264063335033
1,A,0.05,2,0,0.26569255926799656
