run,variant,frequency,solution,generation,fitness
0,B,100,8,4,-2.2221475796323436
0,B,100,8,5,-2.447480265277361
0,B,100,8,6,-2.4510381519753865
0,B,100,8,7,-2.675733302529824
0,B,100,8,8,-2.404645354963726
0,B,100,8,9,-2.2266274293341923
0,B,100,9,0,0.18764068682357055
0,B,100,9,1,-0.04921219487361324
0,B,100,9,2,0.3731115838448366
0,B,100,9,3,0.15471006907068952
0,B,100,9,4,0.12094787361958337
0,B,100,9,5,0.2253664727406698
0,B,100,9,6,0.09659487179008466
0,B,100,9,7,0.26660394693728096
0,B,100,9,8,0.18011054030616055
0,B,100,9,9,0.23253985881868336
1,A,0.05,0,0,-0.23733702316497637
1,A,0.05,0,1,-0.15723881080983232
1,A,0.05,0,2,-0.08538865116455438
1,A,0.05,0,3,-0.29894180575883217
1,A,0.05,0,4,-0.22680495619382937
1,A,0.05,0,5,-0.3123943618777855
1,A,0.05,0,6,-0.22350609135801194
1,A,0.05,0,7,-0.2337934293706918
1,A,0.05,0,8,-0.20475203325800861
1,A,0.05,0,9,-0.298989232322502
1,A,0.05,1,0,-1.028729319220713
1,A,0.05,1,1,-0.9991306661138407
1,A,0.05,1,2,-0.5440046944101824
1,A,0.05,1,3,-0.8612777900940558
1,A,0.05,1,4,-0.9421186643299657
1,A,0.05,1,5,-0.982413735290304
1,A,0.05,1,6,-0.26084123083717714
1,A,0.05,1,7,-0.7494482180871912
1,A,0.05,1,8,-0.28453267456327264
1,A,0.05,1,9,-0.8916456723438749
1,A,0.05,2,0,-0.3547851774415052
1,A,0.05,2,1,-0.48325422558228054
1,A,0.05,2,2,-0.3849534944363158
1,A,0.05,2,3,-0.3180633810940083
1,A,0.05,2,4,-0.2736375524401826
1,A,0.05,2,5,-0.16633396964079597
1,A,0.05,2,6,-0.3316280024646236
1,A,0.05,2,7,-0.35912901491753646
1,A,0.05,2,8,-0.5255521788119673
1,A,0.05,2,9,-0.10623714475979415
1,A,0.05,3,0,0.17619959801864243
1,A,0.05,3,1,0.19141126949434836
1,A,0.05,3,2,-0.06370484741899507
1,A,0.05,3,3,0.024152119277408023
1,A,0.05,3,4,0.12191792346746369
1,A,0.05,3,5,0.03764363233453138
1,A,0.05,3,6,-0.034680809433376696
1,A,0.05,3,7,-0.28723826274053815
1,A,0.05,3,8,0.11111230459226636
1,A,0.05,3,9,0.24758684272629652
1,A,0.05,4,0,-0.09862212804933837
1,A,0.05,4,1,-0.4429545132746464
1,A,0.05,4,2,-0.0710622529457754
1,A,0.05,4,3,0.18054481419746948
1,A,0.05,4,4,0.17595653174139905
1,A,0.05,4,5,-0.03642151570229457
1,A,0.05,4,6,0.09921977646374461
1,A,0.05,4,7,0.0015103208384008296
1,A,0.05,4,8,0.25893819961267234
1,A,0.05,4,9,0.18238850641610613
1,A,0.05,5,0,2.06395202195054
1,A,0.05,5,1,2.243265539216186
1,A,0.05,5,2,1.882099339071496
1,A,0.05,5,3,1.4452655171129958
1,A,0.05,5,4,1.6438558147057296
1,A,0.05,5,5,2.230270167065936
1,A,0.05,5,6,1.9870959753159352
1,A,0.05,5,7,2.1580424909318614
1,A,0.05,5,8,2.5912956874571043
1,A,0.05,5,9,2.8760923199112987
1,A,0.05,6,0,0.6078936941562949
1,A,0.05,6,1,1.2193589045317714
1,A,0.05,6,2,0.6663110136310229
1,A,0.05,6,3,0.4690346759782324
1,A,0.05,6,4,0.22240092194076277
1,A,0.05,6,5,0.25097077820592345
1,A,0.05,6,6,0.33425288907881096
1,A,0.05,6,7,0.980834221044302
1,A,0.05,6,8,0.10639597102846123
1,A,0.05,6,9,0.24387480774349088
1,A,0.05,7,0,0.12509679945200594
1,A,0.05,7,1,-0.34778918525634117
1,A,0.05,7,2,-0.08249185184215146
1,A,0.05,7,3,-0.2119063710435324
1,A,0.05,7,4,-0.24311296268555566
1,A,0.05,7,5,-0.3551891525375712
1,A,0.05,7,6,-0.2868346082148179
1,A,0.05,7,7,-0.47904158224932597
1,A,0.05,7,8,-0.16534967537058218
1,A,0.05,7,9,-1.2212837505518817
1,A,0.05,8,0,-0.9069785423614547
1,A,0.05,8,1,-0.7510885744863354
1,A,0.05,8,2,-0.24701832380807687
1,A,0.05,8,3,0.03904007818255888
1,A,0.05,8,4,-0.0030776900304201244
1,A,0.05,8,5,-0.10413184828381711
1,A,0.05,8,6,-0.06158915104380966
1,A,0.05,8,7,0.09295914346518762
1,A,0.05,8,8,-0.40595290844333093
1,A,0.05,8,9,-0.13481837982821582
1,A,0.05,9,0,-0.10016351902469302
1,A,0.05,9,1,-0.2484187046347637
1,A,0.05,9,2,-0.5641725306742691
1,A,0.05,9,3,-0.03537631824851833
1,A,0.05,9,4,-0.1047063020837819
1,A,0.05,9,5,-0.705704583210149
1,A,0.05,9,6,-0.28752140006971244
1,A,0.05,9,7,-0.040005943059254576
1,A,0.05,9,8,-0.2776423960126759
1,A,0.05,9,9,-0.2901947145642981
1,B,100,0,0,-0.7109170352090032
1,B,100,0,1,0.07647080038246025
1,B,100,0,2,-0.4488295170116797
1,B,100,0,3,-0.6244252112070442
1,B,100,0,4,-0.4234689214862295
1,B,100,0,5,-0.7320342712729404
1,B,100,0,6,-0.5571214371357949
1,B,100,0,7,-0.774537125003825
1,B,100,0,8,-0.8218537344158026
1,B,100,0,9,-0.7484969180703813
1,B,100,1,0,0.5899204356159528
1,B,100,1,1,0.337627937931666
1,B,100,1,2,0.503402994448087
1,B,100,1,3,0.516472052181937
1,B,100,1,4,0.38381773740413183
1,B,100,1,5,0.9695713378474528
1,B,100,1,6,0.02213960468817262
1,B,100,1,7,0.11236782365383824
1,B,100,1,8,0.5034239797880075
1,B,100,1,9,0.43087620142268657
1,B,100,2,0,1.5279697131193057
1,B,100,2,1,1.1190050670516978
1,B,100,2,2,1.6408699299591412
1,B,100,2,3,1.4176566735162024
1,B,100,2,4,1.1252907513597274
1,B,100,2,5,1.4387621855899029
1,B,100,2,6,1.59702572064825
1,B,100,2,7,1.1871855065477765
1,B,100,2,8,1.701471159827444
1,B,100,2,9,1.280069571776084
1,B,100,3,0,-1.0218387318349986
1,B,100,3,1,-0.06321993472113736
1,B,100,3,2,-1.0580615972199963
1,B,100,3,3,-0.714926551806091
1,B,100,3,4,-0.9952114451460764
1,B,100,3,5,-0.8673221640266856
1,B,100,3,6,-0.6638845529434547
1,B,100,3,7,-0.6739144017214329
1,B,100,3,8,-0.8567983961167124
1,B,100,3,9,-0.41296592875428595
1,B,100,4,0,0.6353361372368871
1,B,100,4,1,0.6871432917584356
1,B,100,4,2,0.4819222800755812
1,B,100,4,3,0.8105090056381491
1,B,100,4,4,0.7041491157208348
1,B,100,4,5,0.6980076653631863
1,B,100,4,6,0.6200902189220402
1,B,100,4,7,0.6363559322995345
1,B,100,4,8,0.5554867137418257
1,B,100,4,9,1.2259488033568768
1,B,100,5,0,-1.9714207660898881
1,B,100,5,1,-1.9699203280935997
1,B,100,5,2,-0.9199268008276681
1,B,100,5,3,-1.1702625820580876
1,B,100,5,4,-1.5709916687934804
1,B,100,5,5,-0.6035971623730864
1,B,100,5,6,-0.8805899525209799
1,B,100,5,7,-1.6972089887564705
1,B,100,5,8,-1.397434970075912
1,B,100,5,9,-1.0896973006232609
1,B,100,6,0,0.1713784221217325
1,B,100,6,1,0.4448983703989516
1,B,100,6,2,0.2505166102550356
1,B,100,6,3,0.14053382629714098
1,B,100,6,4,0.019839473437639935
1,B,100,6,5,-0.16904404049665328
1,B,100,6,6,0.23602955175486048
1,B,100,6,7,0.4209900799830314
1,B,100,6,8,0.15323902670582787
1,B,100,6,9,0.2015866214568302
1,B,100,7,0,-0.5339599206402117
