run,variant,frequency,solution,generation,fitness
0,A,0.05,7,6,-0.43845999052326695
0,A,0.05,7,7,-0.713458788955328
0,A,0.05,7,8,-0.3004998045451259
0,A,0.05,7,9,-0.8980414170772921
0,A,0.05,7,10,-0.7536872339436653
0,A,0.05,7,11,-0.6864118675629677
0,A,0.05,7,12,-0.7597663201689978
0,A,0.05,7,13,-0.39500807377795244
0,A,0.05,7,14,-0.6806637020158985
0,A,0.05,7,15,-0.5445346481222619
0,A,0.05,7,16,-0.5638709499283221
0,A,0.05,7,17,-0.1788544738782897
0,A,0.05,7,18,-0.6630733201707909
0,A,0.05,7,19,-0.46556417540419187
0,A,0.05,7,20,-1.0919961269926215
0,A,0.05,7,21,-0.48638577655225124
0,A,0.05,7,22,-0.4642156583460211
0,A,0.05,7,23,-0.6644874104597931
0,A,0.05,7,24,-0.8928368486323569
0,A,0.05,7,25,-0.3513000401681289
0,A,0.05,7,26,-1.1962713491207044
0,A,0.05,7,27,-0.6055063274434367
0,A,0.05,7,28,-0.9220246959896656
0,A,0.05,7,29,-0.38011507480134105
0,A,0.05,7,30,-0.47604341196886557
0,A,0.05,7,31,-0.4815718238676442
0,A,0.05,7,32,-1.0000270507387552
0,A,0.05,7,33,-0.3391691281987259
0,A,0.05,7,34,-0.4190627236864857
0,A,0.05,7,35,-0.5795893868718022
0,A,0.05,7,36,-0.38437353130510127
0,A,0.05,7,37,-0.5611088498127685
0,A,0.05,7,38,-0.6699776472083128
0,A,0.05,7,39,-0.47545653728725273
0,A,0.05,7,40,-0.4672287350138379
0,A,0.05,7,41,-0.4247105515777674
0,A,0.05,7,42,-0.5092025427361869
0,A,0.05,7,43,-0.538021209956109
0,A,0.05,7,44,-0.29680168066813667
0,A,0.05,7,45,-0.9053819542888193
0,A,0.05,7,46,-0.6922285460206851
0,A,0.05,7,47,-0.2651085846083555
0,A,0.05,7,48,-0.4137880650010351
0,A,0.05,7,49,-0.9627148230531791
0,A,0.05,8,0,-0.12666836992614403
0,A,0.05,8,1,0.3608806564364943
0,A,0.05,8,2,-0.012506942728681917
0,A,0.05,8,3,-0.25072501653797186
0,A,0.05,8,4,-0.27514308594170006
0,A,0.05,8,5,-0.30978131397700176
0,A,0.05,8,6,0.13694256643251992
0,A,0.05,8,7,0.03231494588971504
0,A,0.05,8,8,-0.47660828694535357
0,A,0.05,8,9,-0.07261160893320279
0,A,0.05,8,10,-0.03247965680758458
0,A,0.05,8,11,0.15996111087127718
0,A,0.05,8,12,0.0158457537843976
0,A,0.05,8,13,-0.20550966209383692
0,A,0.05,8,14,-0.19488807209038986
0,A,0.05,8,15,0.023456154546558663
0,A,0.05,8,16,0.020945911294600973
0,A,0.05,8,17,0.3146949008508286
0,A,0.05,8,18,-0.4506969011801764
0,A,0.05,8,19,0.04393611629980709
0,A,0.05,8,20,0.04306794022475331
0,A,0.05,8,21,-0.2452188380890815
0,A,0.05,8,22,0.08643687274900207
0,A,0.05,8,23,-0.24593642007486857
0,A,0.05,8,24,-0.23937613758156812
0,A,0.05,8,25,-0.010987489221828463
0,A,0.05,8,26,-0.250358169873667
0,A,0.05,8,27,-0.06080014084471033
0,A,0.05,8,28,0.38000622677430895
0,A,0.05,8,29,-0.07616327810825431
0,A,0.05,8,30,-0.0794374570131972
0,A,0.05,8,31,-0.24505051900385202
0,A,0.05,8,32,-0.15200252021761212
0,A,0.05,8,33,0.19535123230117968
0,A,0.05,8,34,0.15466587506933027
0,A,0.05,8,35,0.0638443955540222
0,A,0.05,8,36,-0.21113277666931043
0,A,0.05,8,37,0.18492735347186803
0,A,0.05,8,38,0.3227702091177947
0,A,0.05,8,39,-0.11621973014449809
0,A,0.05,8,40,-0.8299290517843937
0,A,0.05,8,41,-0.07276860745320729
0,A,0.05,8,42,-0.24039133178076824
0,A,0.05,8,43,-0.4097123655616238
0,A,0.05,8,44,-0.002120539865666712
0,A,0.05,8,45,0.062482918065683804
0,A,0.05,8,46,-0.1971247784371728
0,A,0.05,8,47,0.19604204854832047
0,A,0.05,8,48,-0.24349117848251703
0,A,0.05,8,49,0.013211876459666606
0,A,0.05,9,0,-1.4804592268724381
0,A,0.05,9,1,-1.6207796190864885
0,A,0.05,9,2,-2.011626414438863
0,A,0.05,9,3,-1.4917973241505833
0,A,0.05,9,4,-1.9652475368018814
0,A,0.05,9,5,-1.4879888744557577
0,A,0.05,9,6,-1.6528866128255448
0,A,0.05,9,7,-1.3613495617450881
0,A,0.05,9,8,-1.5098107969135213
0,A,0.05,9,9,-1.7018855474017962
0,A,0.05,9,10,-1.0521018469479997
0,A,0.05,9,11,-1.48029219760471
0,A,0.05,9,12,-1.3513833026120894
0,A,0.05,9,13,-2.1954334398427333
0,A,0.05,9,14,-1.6045132057629596
0,A,0.05,9,15,-1.8323163896066241
0,A,0.05,9,16,-0.8817664092517599
0,A,0.05,9,17,-1.9779453435063783
0,A,0.05,9,18,-1.3235251548185425
0,A,0.05,9,19,-1.5394978885493396
0,A,0.05,9,20,-1.5521487443975726
0,A,0.05,9,21,-1.2093176439689017
0,A,0.05,9,22,-1.118392378068329
0,A,0.05,9,23,-1.562995365296463
0,A,0.05,9,24,-1.8463183482876089
0,A,0.05,9,25,-0.8069977765407723
0,A,0.05,9,26,-0.9779909690276769
0,A,0.05,9,27,-1.415778708412899
0,A,0.05,9,28,-2.1771429040357524
0,A,0.05,9,29,-1.4292194245788523
0,A,0.05,9,30,-1.780243057535448
0,A,0.05,9,31,-1.223232560351749
0,A,0.05,9,32,-1.4463230190118819
0,A,0.05,9,33,-2.065723716309462
0,A,0.05,9,34,-1.8008630718054326
0,A,0.05,9,35,-2.6249953737666014
0,A,0.05,9,36,-1.8037749711087805
0,A,0.05,9,37,-1.8037145263404613
0,A,0.05,9,38,-1.6639170452027598
0,A,0.05,9,39,-1.4664296140844977
0,A,0.05,9,40,-1.9235933997106898
0,A,0.05,9,41,-1.9606984518492943
0,A,0.05,9,42,-1.9025172599565396
0,A,0.05,9,43,-1.6435292932179975
0,A,0.05,9,44,-1.1895481569865507
0,A,0.05,9,45,-1.6251879949086534
0,A,0.05,9,46,-1.1939317527637647
0,A,0.05,9,47,-1.1185320637965053
0,A,0.05,9,48,-2.1347934618857054
0,A,0.05,9,49,-1.964807699120603
0,B,100,0,0,-1.8544050925795994
0,B,100,0,1,-1.669545284188556
0,B,100,0,2,-1.634102749844724
0,B,100,0,3,-1.5040458981320093
0,B,100,0,4,-1.5546941209655525
0,B,100,0,5,-1.634685611475977
0,B,100,0,6,-1.5200849941381926
0,B,100,0,7,-1.515112712888108
0,B,100,0,8,-2.177214637078224
0,B,100,0,9,-2.0481144138006506
0,B,100,0,10,-2.127724570704971
0,B,100,0,11,-1.5028496605299804
0,B,100,0,12,-1.4156574195374785
0,B,100,0,13,-1.8144743557107008
0,B,100,0,14,-1.8472906592245475
