run,variant,frequency,solution,generation,fitness
0,A,0.05,0,0,-0.4610929412419001
0,A,0.05,0,1,-0.5748643670875243
0,A,0.05,0,2,-0.37683587982569994
0,A,0.05,0,3,-1.442801767531528
0,A,0.05,0,4,-0.5363374776056318
0,A,0.05,0,5,-0.34005795768977287
0,A,0.05,0,6,-0.35374976984660417
0,A,0.05,0,7,-0.41717559600266885
0,A,0.05,0,8,-0.8326712916036887
0,A,0.05,0,9,-1.126313820452891
0,A,0.05,0,10,-0.6794772968195282
0,A,0.05,0,11,-1.1798013520018116
0,A,0.05,0,12,-0.5535772004265782
0,A,0.05,0,13,-0.7146653279248979
0,A,0.05,0,14,-0.8297446757245371
0,A,0.05,0,15,-0.2399605189723081
0,A,0.05,0,16,-0.8196373601719549
0,A,0.05,0,17,-0.8399194259695193
0,A,0.05,0,18,-0.49937979055754395
0,A,0.05,0,19,-0.7153817002763654
0,A,0.05,0,20,-0.43991454401127994
0,A,0.05,0,21,-0.757118575146965
0,A,0.05,0,22,-0.7652025993474387
0,A,0.05,0,23,-0.7495659251822021
0,A,0.05,0,24,-0.4808106307877953
0,A,0.05,0,25,-0.5575627313604875
0,A,0.05,0,26,-1.154109637190666
0,A,0.05,0,27,-0.8926376264320648
0,A,0.05,0,28,-1.1818283506898233
0,A,0.05,0,29,-0.9673701659678434
0,A,0.05,1,0,0.5163475747699553
0,A,0.05,1,1,0.7824312664054518
0,A,0.05,1,2,1.0592620738056058
0,A,0.05,1,3,0.7211270742372419
0,A,0.05,1,4,0.20680814860840577
0,A,0.05,1,5,0.09890246698125373
0,A,0.05,1,6,0.7867351681651399
0,A,0.05,1,7,0.23113923572008702
0,A,0.05,1,8,1.4089257544028324
0,A,0.05,1,9,-0.08498063644130442
0,A,0.05,1,10,0.6193388994526042
0,A,0.05,1,11,0.7404691204649357
0,A,0.05,1,12,0.41074546678921015
0,A,0.05,1,13,1.0840500237471935
0,A,0.05,1,14,1.1034804814957486
0,A,0.05,1,15,1.2696133169303325
0,A,0.05,1,16,0.36245762493735406
0,A,0.05,1,17,0.7192765040425756
0,A,0.05,1,18,0.7920032640713838
0,A,0.05,1,19,0.49785232686895686
0,A,0.05,1,20,1.4305436175973885
0,A,0.05,1,21,0.47051938146247546
0,A,0.05,1,22,0.9466622063081281
0,A,0.05,1,23,1.4974221711183564
0,A,0.05,1,24,-0.07761942207144382
0,A,0.05,1,25,0.5091992096330755
0,A,0.05,1,26,0.641080484166595
0,A,0.05,1,27,1.1493740658127976
0,A,0.05,1,28,0.7924435917880486
0,A,0.05,1,29,1.0400578949028663
0,A,0.05,2,0,1.1151036852010885
0,A,0.05,2,1,1.4782025926973477
