run,variant,frequency,solution,generation,fitness
0,B,100,5,6,0.8976349494194495
0,B,100,5,7,1.0552216082114214
0,B,100,5,8,1.004752761531914
0,B,100,5,9,0.9229539917815186
0,B,100,5,10,0.9432716975520394
0,B,100,5,11,1.1393536674964466
0,B,100,5,12,0.6931634754133217
0,B,100,5,13,0.6530749332559947
0,B,100,5,14,0.9616171292239404
0,B,100,6,0,-1.5698259175623197
0,B,100,6,1,-1.4066240265892431
0,B,100,6,2,-0.7599781792529516
0,B,100,6,3,-1.1332005236977702
0,B,100,6,4,-0.929748172756034
0,B,100,6,5,-0.44523434270579104
0,B,100,6,6,-1.7471709394304527
0,B,100,6,7,-0.4152097818621981
0,B,100,6,8,-0.20918906032692097
0,B,100,6,9,-0.8648200716558735
0,B,100,6,10,-0.608752131259371
0,B,100,6,11,-0.940797181253972
0,B,100,6,12,-1.0341301161033503
0,B,100,6,13,-1.2225945299757444
0,B,100,6,14,-0.5460000596967316
0,B,100,7,0,-0.30147132979696073
0,B,100,7,1,-0.23292694949906986
0,B,100,7,2,0.215987686500287
0,B,100,7,3,0.19689932034245908
0,B,100,7,4,0.05354790239694696
0,B,100,7,5,0.18896380770484558
0,B,100,7,6,-0.005546940102823285
0,B,100,7,7,0.12214369222086846
0,B,100,7,8,-0.363221088680158
0,B,100,7,9,0.01908820440164582
0,B,100,7,10,-0.10490878641578709
0,B,100,7,11,0.13172483297678655
0,B,100,7,12,0.0008658060283730736
0,B,100,7,13,0.23150443018446168
0,B,100,7,14,-0.03311450539656044
0,B,100,8,0,-0.011064413457583763
0,B,100,8,1,-0.040639051168333086
0,B,100,8,2,0.18782138702148202
0,B,100,8,3,-0.24796455960602692
0,B,100,8,4,0.0745655786067393
0,B,100,8,5,-0.06788869030717441
0,B,100,8,6,0.08339788994320704
0,B,100,8,7,-0.20634588317249242
0,B,100,8,8,-0.12401981402482884
0,B,100,8,9,0.05012921179790772
0,B,100,8,10,0.05025632705240711
0,B,100,8,11,0.1550740918711961
0,B,100,8,12,-0.13252342747420123
0,B,100,8,13,0.06400493316195238
0,B,100,8,14,-0.011562366713841008
0,B,100,9,0,1.1768521326039387
0,B,100,9,1,0.7512490236344811
0,B,100,9,2,0.7065623363254706
0,B,100,9,3,0.7514915536140286
0,B,100,9,4,0.6995230605052015
0,B,100,9,5,0.5987360293647378
0,B,100,9,6,1.1067528324657143
0,B,100,9,7,1.502851089031552
0,B,100,9,8,0.9280396698621897
0,B,100,9,9,1.0478667056033535
0,B,100,9,10,0.45151404602000667
0,B,100,9,11,1.2440889332851324
0,B,100,9,12,0.8638357656136805
0,B,100,9,13,1.1664362229935694
0,B,100,9,14,0.8305121454160173
1,A,0.05,0,0,-1.2241038387298113
1,A,0.05,0,1,-1.1819413544911381
1,A,0.05,0,2,-1.090797668733901
1,A,0.05,0,3,-1.3852383727282211
1,A,0.05,0,4,-1.2510194864081114
1,A,0.05,0,5,-0.9890236827587923
1,A,0.05,0,6,-0.9416258718380518
1,A,0.05,0,7,-0.6758420025041567
1,A,0.05,0,8,-0.6985874797054188
1,A,0.05,0,9,-1.9161709641095463
1,A,0.05,0,10,-1.4996670028629353
1,A,0.05,0,11,-1.282769245622888
1,A,0.05,0,12,-0.9393976038110989
1,A,0.05,0,13,-1.1215284849950977
1,A,0.05,0,14,-0.8455233446394912
1,A,0.05,1,0,0.26158023636051253
1,A,0.05,1,1,-0.014447576861961126
1,A,0.05,1,2,-0.06274212625677311
1,A,0.05,1,3,0.17381545450572922
1,A,0.05,1,4,-8.808296195478098e-06
1,A,0.05,1,5,0.4046481885298017
1,A,0.05,1,6,0.24453270501731184
1,A,0.05,1,7,0.11426994960843759
1,A,0.05,1,8,0.3744817820178077
1,A,0.05,1,9,0.47776371229927544
1,A,0.05,1,10,0.1632825228501647
1,A,0.05,1,11,0.4119362199398924
1,A,0.05,1,12,0.5741790648385726
1,A,0.05,1,13,0.4139375824928584
1,A,0.05,1,14,0.14008954767535703
1,A,0.05,2,0,0.6321514663404207
1,A,0.05,2,1,0.5301444662395451
1,A,0.05,2,2,0.3559070863612478
1,A,0.05,2,3,1.0678471992616538
1,A,0.05,2,4,0.6569391255410749
1,A,0.05,2,5,0.9427871520953267
1,A,0.05,2,6,1.3621468990940906
1,A,0.05,2,7,0.668056615883846
1,A,0.05,2,8,1.0239917362724282
1,A,0.05,2,9,1.1174197081686996
1,A,0.05,2,10,1.0475858394731525
1,A,0.05,2,11,1.1007472681415484
1,A,0.05,2,12,1.2751633192644198
1,A,0.05,2,13,0.9894564159930319
1,A,0.05,2,14,0.8102329779750543
1,A,0.05,3,0,-0.5719567821073569
1,A,0.05,3,1,-0.5272963629262861
1,A,0.05,3,2,-0.4629905188339928
1,A,0.05,3,3,-0.38731062511138287
1,A,0.05,3,4,-0.31961275513627607
1,A,0.05,3,5,0.1401011984022185
1,A,0.05,3,6,0.32742411158195756
1,A,0.05,3,7,-0.22636998410200473
1,A,0.05,3,8,-0.46434550271659614
1,A,0.05,3,9,0.022678005288651392
1,A,0.05,3,10,-0.1573534481412928
1,A,0.05,3,11,0.010360281556301126
1,A,0.05,3,12,-0.10196461505668142
1,A,0.05,3,13,-0.27731233168521763
1,A,0.05,3,14,-0.09776928958564758
1,A,0.05,4,0,0.3484695757198231
1,A,0.05,4,1,0.41815665367225047
1,A,0.05,4,2,-0.16103379779856858
1,A,0.05,4,3,0.030430755575993472
1,A,0.05,4,4,0.17581113214936572
1,A,0.05,4,5,0.895911936811969
1,A,0.05,4,6,-0.4507315569773479
1,A,0.05,4,7,-0.2788130592740558
1,A,0.05,4,8,0.13027725067124002
1,A,0.05,4,9,0.4392930862941013
1,A,0.05,4,10,0.08290599123385745
1,A,0.05,4,11,0.6380865696549216
1,A,0.05,4,12,0.2927423962081174
1,A,0.05,4,13,0.4447449350182877
1,A,0.05,4,14,-0.5055615721008468
1,A,0.05,5,0,1.9723222297970677
1,A,0.05,5,1,1.697838296118419
1,A,0.05,5,2,2.1392952550505595
1,A,0.05,5,3,2.167388391922546
1,A,0.05,5,4,2.8046711955420522
1,A,0.05,5,5,2.9021049098763467
1,A,0.05,5,6,4.037315467110176
1,A,0.05,5,7,3.0615636217252216
1,A,0.05,5,8,3.4140952117298635
1,A,0.05,5,9,2.9260994955261603
1,A,0.05,5,10,3.2799222003737527
1,A,0.05,5,11,2.6006560954916447
1,A,0.05,5,12,2.6639579948572734
1,A,0.05,5,13,3.0836897539109858
1,A,0.05,5,14,3.1102177788037895
1,A,0.05,6,0,1.091846524421178
1,A,0.05,6,1,0.9029155166878133
1,A,0.05,6,2,0.5154051913935572
1,A,0.05,6,3,0.6081971098614296
1,A,0.05,6,4,0.910259454366277
1,A,0.05,6,5,0.7724937250671118
1,A,0.05,6,6,1.020980993935496
1,A,0.05,6,7,1.0844524611178967
1,A,0.05,6,8,1.0032501724134781
1,A,0.05,6,9,0.2937608971789899
1,A,0.05,6,10,1.0064827260059694
1,A,0.05,6,11,0.8014481462145914
1,A,0.05,6,12,0.9056623763922806
1,A,0.05,6,13,1.2847633325612686
1,A,0.05,6,14,0.9373218875753647
1,A,0.05,7,0,0.054959904169426345
1,A,0.05,7,1,-0.011418181566674637
1,A,0.05,7,2,-0.2895596594437149
1,A,0.05,7,3,0.029284774827211632
1,A,0.05,7,4,0.2832078829458135
1,A,0.05,7,5,-0.20554680242207884
1,A,0.05,7,6,0.07501671018575913
1,A,0.05,7,7,-0.04905684376476422
1,A,0.05,7,8,-0.9938927349343493
1,A,0.05,7,9,-0.1161723288987935
1,A,0.05,7,10,-0.039333871646070655
1,A,0.05,7,11,0.3746699832558825
1,A,0.05,7,12,0.004942715629170774
1,A,0.05,7,13,0.12257708155754765
1,A,0.05,7,14,0.23027000134896033
1,A,0.05,8,0,-0.1153392335014961
1,A,0.05,8,1,0.43295274224216657
1,A,0.05,8,2,0.8036038374461683
1,A,0.05,8,3,-0.09595806229333888
1,A,0.05,8,4,-0.5228061508888504
1,A,0.05,8,5,-0.2931755058489281
1,A,0.05,8,6,-0.6021584054052549
1,A,0.05,8,7,-0.6905869641491811
1,A,0.05,8,8,-0.34143540151608015
1,A,0.05,8,9,0.2050212521782653
1,A,0.05,8,10,-0.41873228492324893
1,A,0.05,8,11,-0.07275828291652008
1,A,0.05,8,12,-0.5771351906015039
1,A,0.05,8,13,-0.3963211567144157
1,A,0.05,8,14,0.32155558634221965
1,A,0.05,9,0,3.089087021319022
1,A,0.05,9,1,2.6147999104158233
1,A,0.05,9,2,2.785128565531188
1,A,0.05,9,3,3.34795941866988
1,A,0.05,9,4,3.0710186529970622
1,A,0.05,9,5,1.2124977048425174
1,A,0.05,9,6,2.8439085433240536
1,A,0.05,9,7,2.636887777916624
1,A,0.05,9,8,2.9112309208644027
1,A,0.05,9,9,2.793953051634509
1,A,0.05,9,10,2.2394401405870688
1,A,0.05,9,11,3.2017569312657113
1,A,0.05,9,12,3.1783945608426154
1,A,0.05,9,13,2.587614078724964
1,A,0.05,9,14,2.8482289164851675
1,B,100,0,0,0.7685001210195455
1,B,100,0,1,1.2596989340751978
1,B,100,0,2,0.6585596015075202
1,B,100,0,3,0.979024484295534
1,B,100,0,4,2.1405369396414513
1,B,100,0,5,1.627317793839075
1,B,100,0,6,1.8818896192287868
1,B,100,0,7,1.7922259801329765
1,B,100,0,8,1.2226288308622546
1,B,100,0,9,1.2596422712945927
1,B,100,0,10,1.403887929556465
1,B,100,0,11,1.5980528731335255
1,B,100,0,12,1.5835709003243397
1,B,100,0,13,1.9162299523430528
1,B,100,0,14,1.0348655244724227
1,B,100,1,0,0.0749587777095715
1,B,100,1,1,-0.19875143906932372
1,B,100,1,2,0.46339264625077176
1,B,100,1,3,-0.09125440355210451
1,B,100,1,4,0.26401714318662456
1,B,100,1,5,-0.1311585860669718
1,B,100,1,6,0.42745107660258647
1,B,100,1,7,-0.31593162726460156
1,B,100,1,8,0.40303411445439785
1,B,100,1,9,0.5035494926830391
1,B,100,1,10,0.16478452981326192
1,B,100,1,11,-0.3333749546916691
1,B,100,1,12,0.41527900839808146
1,B,100,1,13,0.4909661666050123
1,B,100,1,14,0.4352365921326882
1,B,100,2,0,-0.19067175217132
1,B,100,2,1,-0.9204569121529613
1,B,100,2,2,-1.4861941733357082
1,B,100,2,3,-1.2534532845061483
1,B,100,2,4,-0.02222743141354546
1,B,100,2,5,-0.7017636080511863
1,B,100,2,6,-0.43232306117167024
1,B,100,2,7,-0.7528234740604823
1,B,100,2,8,-0.002840825531782858
1,B,100,2,9,-1.3726618861911404
1,B,100,2,10,-0.4969150861577891
1,B,100,2,11,-1.222776544512844
1,B,100,2,12,-0.6398688620088997
1,B,100,2,13,-1.2209765206309
1,B,100,2,14,-0.6615466365953816
1,B,100,3,0,-1.0637926684532664
1,B,100,3,1,-0.9155221932365849
1,B,100,3,2,-0.8386113390050094
1,B,100,3,3,-0.8900992884867034
1,B,100,3,4,-1.41824185189098
1,B,100,3,5,-1.5065060683380664
1,B,100,3,6,-0.48865127794478996
1,B,100,3,7,-1.2245460258131424
1,B,100,3,8,-0.2689223327663725
1,B,100,3,9,-0.6059486678909569
1,B,100,3,10,-1.2161416122663724
1,B,100,3,11,-0.8966630562450292
1,B,100,3,12,-0.8352860169974341
1,B,100,3,13,-0.6899553585729543
1,B,100,3,14,-1.0189024426838733
1,B,100,4,0,0.3649591332688999
1,B,100,4,1,0.2299834711061257
1,B,100,4,2,0.1358760832920869
1,B,100,4,3,0.13566976189952806
1,B,100,4,4,0.07714542082505649
1,B,100,4,5,0.17592156310518697
1,B,100,4,6,0.024943182454988434
1,B,100,4,7,0.04081359007407906
1,B,100,4,8,0.26287400510379483
1,B,100,4,9,0.49554356492269264
1,B,100,4,10,0.31605868519709074
1,B,100,4,11,0.4106557000132385
1,B,100,4,12,0.23071486064291555
1,B,100,4,13,0.40530904583311567
1,B,100,4,14,0.26434581253076267
1,B,100,5,0,-0.039962883267797386
1,B,100,5,1,0.06462569794587483
1,B,100,5,2,0.4750942037274538
1,B,100,5,3,0.32138634604460925
1,B,100,5,4,-0.08874722789495827
1,B,100,5,5,0.13472049045715812
1,B,100,5,6,0.2858454865469611
1,B,100,5,7,0.06688246854567152
1,B,100,5,8,0.45162643183834733
1,B,100,5,9,-0.043961877960049744
1,B,100,5,10,-0.10136862959546557
1,B,100,5,11,0.3230279455087328
1,B,100,5,12,0.00898433327314209
1,B,100,5,13,-0.0013554397708134501
1,B,100,5,14,-0.015005865566610039
1,B,100,6,0,-0.7391465647406384
1,B,100,6,1,-0.677292087212868
1,B,100,6,2,-0.6930848084390777
1,B,100,6,3,-0.8410697222581783
1,B,100,6,4,-0.6240537892749601
1,B,100,6,5,-0.6237625957695241
1,B,100,6,6,-0.5093934271474295
1,B,100,6,7,-0.762369486562353
1,B,100,6,8,-0.7455550894094474
1,B,100,6,9,-0.5179682889607129
1,B,100,6,10,-0.7658539036090006
1,B,100,6,11,-0.727728636015127
1,B,100,6,12,-0.7856220555413743
1,B,100,6,13,-0.7812041469764343
1,B,100,6,14,-0.7729922455803552
1,B,100,7,0,1.8574074837249632
1,B,100,7,1,3.2258617615698832
1,B,100,7,2,2.3246447011698907
1,B,100,7,3,3.2264162824687053
1,B,100,7,4,2.899193600072698
1,B,100,7,5,3.736789356020343
1,B,100,7,6,4.083236273709317
1,B,100,7,7,1.8781706968927423
1,B,100,7,8,3.1617283976896418
1,B,100,7,9,3.2900676056982
1,B,100,7,10,3.7297526724311507
1,B,100,7,11,2.83091860270625
1,B,100,7,12,3.509163724344037
1,B,100,7,13,3.37155436899957
1,B,100,7,14,3.1136769082491544
1,B,100,8,0,1.7273755312629058
1,B,100,8,1,1.196013163529931
1,B,100,8,2,0.6298555330028095
1,B,100,8,3,2.241223078775234
1,B,100,8,4,1.657413793039924
1,B,100,8,5,2.4979482572369562
1,B,100,8,6,2.4981219503142054
1,B,100,8,7,0.6963148529932162
1,B,100,8,8,2.5945623256805503
1,B,100,8,9,1.739239603439218
1,B,100,8,10,0.7965476056209684
1,B,100,8,11,1.2960632119700983
1,B,100,8,12,2.6794814144516237
1,B,100,8,13,1.3129900628586963
1,B,100,8,14,2.1803558714428704
1,B,100,9,0,-0.5655002740332179
1,B,100,9,1,-0.1590696163042637
1,B,100,9,2,-0.3530550576495658
1,B,100,9,3,-0.42028876419218253
1,B,100,9,4,-0.2857277573410283
1,B,100,9,5,-0.28240755307889487
1,B,100,9,6,-0.35222890356172126
1,B,100,9,7,-0.3709799041509309
1,B,100,9,8,-0.17212850047291536
1,B,100,9,9,-0.34396202629459627
1,B,100,9,10,-0.6819226322724248
1,B,100,9,11,-0.4363985490125143
1,B,100,9,12,-0.07694649804047013
1,B,100,9,13,-0.06854162301527338
1,B,100,9,14,-0.0112794029795977
2,A,0.05,0,0,-0.05364689226768763
2,A,0.05,0,1,0.5041495032694321
2,A,0.05,0,2,0.17704310764670375
2,A,0.05,0,3,0.467722600497456
2,A,0.05,0,4,0.775899614397801
2,A,0.05,0,5,0.5483306005938294
2,A,0.05,0,6,0.10480793679915931
2,A,0.05,0,7,0.13072306364684835
2,A,0.05,0,8,-0.7201462514522333
2,A,0.05,0,9,0.9188733115245393
2,A,0.05,0,10,0.5319918897612018
2,A,0.05,0,11,0.456534138192411
2,A,0.05,0,12,0.7489429692966473
2,A,0.05,0,13,0.9509334186133761
2,A,0.05,0,14,0.7699449302412951
2,A,0.05,1,0,-1.5029683467504
2,A,0.05,1,1,-1.2091774354632032
2,A,0.05,1,2,-1.6059521570647421
2,A,0.05,1,3,-1.5845331235170965
2,A,0.05,1,4,-1.4618843642247537
2,A,0.05,1,5,-1.782179500999671
2,A,0.05,1,6,-1.062655042101874
2,A,0.05,1,7,-1.6508672737564223
2,A,0.05,1,8,-1.4298198183178505
2,A,0.05,1,9,-1.414013725973836
2,A,0.05,1,10,-1.4058331569401832
2,A,0.05,1,11,-1.4130773106881553
2,A,0.05,1,12,-1.2475048325661258
2,A,0.05,1,13,-1.459477794570132
2,A,0.05,1,14,-1.7470468336967004
2,A,0.05,2,0,-0.27192591007437894
2,A,0.05,2,1,-0.08951635587143134
2,A,0.05,2,2,-0.0046520983484029
2,A,0.05,2,3,-0.06994161441404413
2,A,0.05,2,4,-0.017327558570237492
2,A,0.05,2,5,-0.006436894569623829
2,A,0.05,2,6,-0.014504380639604943
2,A,0.05,2,7,0.0026879125485049626
2,A,0.05,2,8,-0.09210327334093381
2,A,0.05,2,9,-0.0009624981123590307
2,A,0.05,2,10,-0.17180632632040002
2,A,0.05,2,11,-0.03351499994634004
2,A,0.05,2,12,-0.041655197908668964
2,A,0.05,2,13,-0.026781328251391495
2,A,0.05,2,14,-0.016444981914792826
2,A,0.05,3,0,0.7118750619795499
2,A,0.05,3,1,0.5846317543342205
2,A,0.05,3,2,0.46802847615922066
2,A,0.05,3,3,0.5983164626255543
2,A,0.05,3,4,0.4207528873207859
2,A,0.05,3,5,0.48717381869225834
2,A,0.05,3,6,0.44185877709340365
2,A,0.05,3,7,0.5956621472750341
2,A,0.05,3,8,0.40848844716515603
2,A,0.05,3,9,0.5767478388288587
2,A,0.05,3,10,0.746553513410712
2,A,0.05,3,11,0.6678492300437481
2,A,0.05,3,12,0.5747233199511699
2,A,0.05,3,13,0.7572522853725872
2,A,0.05,3,14,0.5678146018320585
2,A,0.05,4,0,-0.25410536537092754
2,A,0.05,4,1,-0.23441829125903718
2,A,0.05,4,2,-0.41334096324522923
2,A,0.05,4,3,-0.43797325662380676
2,A,0.05,4,4,-0.30968036751752454
2,A,0.05,4,5,-0.2532702701726763
2,A,0.05,4,6,-0.5113580356290159
2,A,0.05,4,7,-0.16389180530799058
2,A,0.05,4,8,-0.12913926728609315
2,A,0.05,4,9,-0.09839115644832025
2,A,0.05,4,10,-0.13515848396085786
2,A,0.05,4,11,-0.1825196972555771
2,A,0.05,4,12,-0.3624376220234145
2,A,0.05,4,13,-0.3324843594925795
2,A,0.05,4,14,0.026803996107570817
2,A,0.05,5,0,-1.1703746215774709
2,A,0.05,5,1,-0.8217751041411687
2,A,0.05,5,2,-1.055028285876583
2,A,0.05,5,3,-0.709266660361432
2,A,0.05,5,4,-0.8204110161384628
2,A,0.05,5,5,-0.8511887234804422
2,A,0.05,5,6,-0.9324037273022656
